jyutping_code,hanzi,word,frequency,tags
"ji1 saam1 laam4 leoi5",衣衫襤褸,衣衫襤褸,180,"daily,verb,phrase"
"ji1 ce1",衣車,衣車,300,"daily,noun"
"biu2 zi2",表姊,表姊,300,"daily,verb"
"biu2 sou2",表嫂,表嫂,300,"daily,noun"
"biu2 siu3",表少,表少,300,"daily,verb"
"biu2 jin2 ngai6 seot6",表演藝術,表演藝術,180,"daily,phrase"
"biu2 jin6 zyu2 ji6",表現主義,表現主義,180,"daily,phrase"
"biu2 daat6",表達,表達,300,"daily,verb,question"
"biu2 co3 cing4",表錯情,表錯情,250,"daily,verb,phrase"
"biu2 min6 soeng6",表面上,表面上,250,"daily,phrase"
"biu2 min6 jin6 zoeng6",表面現象,表面現象,180,"daily,body,phrase"
"saam1 caat3",衫刷,衫刷,300,daily
"saam1 mei5",衫尾,衫尾,300,daily
"saam1 gaa2",衫架,衫架,300,daily
"saam1 gwai6",衫櫃,衫櫃,300,daily
"saam1 goek3",衫腳,衫腳,300,daily
"saam1 pou2",衫舖,衫舖,300,daily
"saam1 zau6",衫袖,衫袖,300,"daily,noun"
"saam1 lei5",衫裏,衫裏,300,"daily,noun"
"saam1 kwan4",衫裙,衫裙,300,"daily,noun"
"saam1 lei5",衫裡,衫裡,300,"daily,noun"
"saam1 fu3",衫褲,衫褲,300,daily
"saam1 nau2",衫鈕,衫鈕,300,daily
"saam1 leng5",衫領,衫領,300,daily
"seoi1 zai2",衰仔,衰仔,300,"daily,noun"
"seoi1 lou2",衰佬,衰佬,300,daily
"seoi1 bei2 jan4 tai2",衰俾人睇,衰俾人睇,180,"daily,phrase"
"seoi1 gung1",衰公,衰公,300,"daily,noun"
"seoi1 dou3 tip3 dei6",衰到貼地,衰到貼地,180,"daily,phrase"
"seoi1 sap6 jat1",衰十一,衰十一,250,"daily,phrase"
"seoi1 meng2",衰名,衰名,300,daily
"seoi1 zo2",衰咗,衰咗,300,daily
"seoi1 je5",衰嘢,衰嘢,300,daily
"seoi1 do1 hau2",衰多口,衰多口,250,"daily,noun,phrase"
"seoi1 neoi2 baau1",衰女包,衰女包,250,"daily,noun,phrase"
"seoi1 neoi2",衰女,衰女,300,"daily,noun"
"seoi1 joek6",衰弱,衰弱,300,daily
"seoi1 sau1 mei5",衰收尾,衰收尾,250,"daily,phrase"
"seoi1 gaak3",衰格,衰格,300,daily
"seoi1 joeng2",衰樣,衰樣,300,"daily,verb"
"seoi1 paai2",衰牌,衰牌,300,daily
"seoi1 ngaang6",衰硬,衰硬,300,"daily,verb"
seoi1,衰,衰,400,"daily,adjective"
"seoi1 seoi1 gam2",衰衰噉,衰衰噉,250,"daily,verb,phrase"
"seoi1 gwo3 tau1 maau1",衰過偷貓,衰過偷貓,180,"daily,phrase"
"seoi1 gwai2 je5",衰鬼嘢,衰鬼嘢,250,"daily,noun,phrase"
"seoi1 gwai2",衰鬼,衰鬼,300,"daily,verb"
"seoi1 gwai2 dau6",衰鬼豆,衰鬼豆,250,"daily,phrase"
"cung1 cing4",衷情,衷情,300,"daily,body,emotion"
"cung1 coeng4",衷腸,衷腸,300,"daily,body,emotion"
"jyun4 nei4 ming4",袁彌明,袁彌明,250,"daily,noun,phrase"
"doi6 jap6",袋入,袋入,300,daily
"doi6 doi6 ping4 on1",袋袋平安,袋袋平安,180,"daily,verb,emotion,phrase,question"
"doi2 biu1",袋錶,袋錶,300,"daily,noun"
"taan2 hung1 lou6 bei3",袒胸露臂,袒胸露臂,180,"daily,verb,phrase"
"zau6 hau2 nau2",袖口鈕,袖口鈕,250,"daily,phrase"
"bei6 gaa1 sou3",被加數,被加數,250,"daily,phrase"
"bei6 dau6",被竇,被竇,300,"daily,noun"
"pei5 doi2",被袋,被袋,300,"daily,noun"
"bei6 pou1",被鋪,被鋪,300,daily
"coi4 pun3 faat3 jyun2",裁判法院,裁判法院,180,"daily,phrase"
"seot1 saam1",裇衫,裇衫,300,daily
"lei5 bin6",裏便,裏便,300,daily
"lei5 hoi2",裏海,裏海,300,"daily,noun"
"lei5 bin6",裏邊,裏邊,300,daily
"leoi5 min6",裏面,裏面,300,daily
"lei5 tau4",裏頭,裏頭,300,daily
"pau4 lim5",裒斂,裒斂,300,"daily,verb"
"pau4 cap1",裒輯,裒輯,300,daily
"jyu6 jyu4",裕如,裕如,300,daily
"kwan4 daai2",裙帶,裙帶,300,daily
"kwan4 daai3 gwaan1 hai6",裙帶關係,裙帶關係,180,"daily,phrase"
"kwan4 laai1 fu3 lat1",裙拉褲甩,裙拉褲甩,180,"daily,verb,food,phrase,question,polite"
"kwan4 baai2",裙擺,裙擺,300,"daily,noun"
"kwan4 goek3 zai2",裙腳仔,裙腳仔,250,"daily,noun,phrase"
"kwan4 goek3 mui1",裙腳妹,裙腳妹,250,"daily,verb,phrase"
"kwan4 gwaa3",裙褂,裙褂,300,daily
"bou2 soeng4",補償,補償,300,daily
"bou2 soeng4 mau6 jik6",補償貿易,補償貿易,180,"daily,phrase"
"bou2 zo6 fai3",補助費,補助費,250,"daily,phrase"
"bou2 zo6 gam1",補助金,補助金,250,"daily,phrase"
"bou2 zong1",補妝,補妝,300,daily
"bou2 zi2",補子,補子,300,"daily,verb"
"bou2 si1",補師,補師,300,"daily,verb"
"bou2 gau3",補救,補救,300,"daily,verb"
"bou2 sou3",補數,補數,300,daily
"bou2 fuk6",補服,補服,300,"daily,verb"
"bou2 seoi2",補水,補水,300,"daily,verb"
"bou2 fan2",補粉,補粉,300,"daily,verb"
"bou2 zaap6 se5",補習社,補習社,250,"daily,noun,phrase"
"bou2 cyu2",補處,補處,300,"daily,verb,food"
bou2,補,補,400,"daily,verb"
"bou2 san1",補身,補身,300,"daily,noun,body"
"bou2 wok6",補鑊,補鑊,300,"daily,verb"
"bou2 haai4",補鞋,補鞋,300,"daily,verb"
"zong1 gaa2 gau2",裝假狗,裝假狗,250,"daily,verb,body,phrase"
"zong1 daan6 gung1",裝彈弓,裝彈弓,250,"daily,verb,body,phrase"
"zong1 lim6",裝殮,裝殮,300,"daily,noun"
"zong1 gaap3 bing1",裝甲兵,裝甲兵,250,"daily,phrase"
"zong1 san1",裝身,裝身,300,daily
"zong1 faan6",裝飯,裝飯,300,"daily,verb,food"
"zong1 sik1 jam1",裝飾音,裝飾音,250,"daily,noun,phrase"
"zong1 hoeng1",裝香,裝香,300,"daily,verb"
"leoi5 bin6",裡便,裡便,300,daily
"leoi5 dai2",裡底,裡底,300,daily
"gwo2 zing1 zung2",裹蒸粽,裹蒸粽,250,"daily,food,phrase"
"zai3 zok3",製作,製作,300,"daily,verb"
"zai3 laang5",製冷,製冷,300,daily
"zai3 m4 zai3",製唔製,製唔製,250,"daily,phrase"
"zai3 ding6",製定,製定,300,daily
"zai3 dak1 gwo3",製得過,製得過,250,"daily,phrase"
"zai3 ding3",製訂,製訂,300,daily
"fuk1 hat6",複核,複核,300,daily
"bou1 zoeng2",褒獎,褒獎,300,daily
"bou1 ji6 ci4",褒義詞,褒義詞,250,"daily,phrase"
"bou2 mou5 ce1",褓姆車,褓姆車,250,"daily,school,phrase"
"le5 fei2",褦襶,褦襶,300,"daily,noun"
"tan3 ceot1",褪出,褪出,300,"daily,verb"
"tan3 hau6",褪後,褪後,300,"daily,verb,food"
"tan3 coeng2 tau4",褪腸頭,褪腸頭,250,"daily,phrase"
"tan3 taai5",褪舦,褪舦,300,daily
"tan3 ce1",褪車,褪車,300,daily
"tan3 ci4",褪遲,褪遲,300,"daily,verb"
"ci2 zik1",褫職,褫職,300,"daily,verb"
"fu3 long6",褲浪,褲浪,300,daily
"fu3 cyun1 lung4",褲穿窿,褲穿窿,250,"daily,phrase"
"fu3 goek3",褲腳,褲腳,300,daily
"fu3 doi2",褲袋,褲袋,300,daily
"fu3 lin2",褲鍊,褲鍊,300,daily
"fu3 tau4 daai2",褲頭帶,褲頭帶,250,"daily,noun,phrase"
"fu3 gwat1",褲骨,褲骨,300,"daily,noun"
"fu3 bei2",褲髀,褲髀,300,"daily,noun"
"lau1 jau1",褸丘,褸丘,300,"daily,verb"
"lau1 mei1",褸尾,褸尾,300,"daily,noun"
"lau5 kwan4",褸裙,褸裙,300,daily
"soeng1 zo6",襄助,襄助,300,"daily,verb"
"kam1 hing1 dai6",襟兄弟,襟兄弟,250,"daily,verb,family,phrase"
"kam1 gai3",襟計,襟計,300,"daily,verb"
"kam1 zoeng1",襟章,襟章,300,"daily,noun"
"jyu4 kwan4",襦裙,襦裙,300,"daily,noun"
"mat6 ku1",襪箍,襪箍,300,daily
"mat6 tau4",襪頭,襪頭,300,"daily,noun"
"can3 gaa1",襯家,襯家,300,daily
can3,襯,襯,400,"daily,verb,color"
"zaap6 gik1",襲擊,襲擊,300,"daily,verb"
"zaap6 jung6",襲用,襲用,300,"daily,verb"
"zaap6 ging2",襲警,襲警,300,"daily,noun"
"sai1 gau2 lung4",西九龍,西九龍,250,"daily,noun,phrase"
"sai1 ging1",西京,西京,300,"daily,noun,animal"
"sai1 jan4",西人,西人,300,"daily,verb"
"sai1 bin6",西便,西便,300,daily
"sai1 laang5 ngau4 paa4",西冷牛扒,西冷牛扒,180,"daily,food,phrase"
"sai1 laang1",西冷,西冷,300,daily
"sai1 faa3",西化,西化,300,daily
"sai1 bak1 dei6 keoi1",西北地區,西北地區,180,"daily,phrase"
"sai1 bak1 fung1",西北風,西北風,250,"daily,phrase"
"sai1 bak1 fung1",西北風,西北風,250,"daily,phrase"
"sai1 keoi1 hoi2 dai2 seoi6 dou6",西區海底隧道,西區海底隧道,140,"daily,phrase"
"sai1 naam4 ji6 baak3 fu6",西南二伯父,西南二伯父,160,"daily,verb,body,phrase"
"sai1 do1 si6",西多士,西多士,250,"daily,phrase"
"sai1 do1",西多,西多,300,daily
"sai1 ngon6",西岸,西岸,300,daily
"sai1 bou3 long5",西布朗,西布朗,250,"daily,phrase"
"sai1 ce4 jit6",西斜熱,西斜熱,250,"daily,noun,food,phrase"
"sai1 ce4",西斜,西斜,300,"daily,noun"
"sai1 fong1 gwok3 gaa1",西方國家,西方國家,180,"daily,phrase"
"sai1 saai3",西曬,西曬,300,"daily,noun"
"sai1 mui2",西梅,西梅,300,daily
"sai1 ngok6",西樂,西樂,300,daily
"sai1 ciu4 saan1",西樵山,西樵山,250,"daily,phrase"
"sai1 ciu4",西樵,西樵,300,daily
"sai1 joeng4 zai2",西洋仔,西洋仔,250,"daily,phrase"
"sai1 joeng4 sam1",西洋參,西洋參,250,"daily,phrase"
"sai1 joeng4 kyun4",西洋拳,西洋拳,250,"daily,phrase"
"sai1 joeng4 coi3 gaai1",西洋菜街,西洋菜街,180,"daily,animal,phrase"
"sai1 joeng4 coi3",西洋菜,西洋菜,250,"daily,phrase"
"sai1 joeng4 gwai2",西洋鬼,西洋鬼,250,"daily,phrase"
"sai1 gong2 sing4",西港城,西港城,250,"daily,animal,phrase"
"sai1 waan1 ho4",西灣河,西灣河,250,"daily,noun,phrase"
"sai1 jing4 pun4",西營盤,西營盤,250,"daily,noun,phrase"
"sai1 pin2",西片,西片,300,daily
"sai1 waan4",西環,西環,300,"daily,noun"
"sai1 gwaa1 dou1",西瓜刀,西瓜刀,250,"daily,phrase"
"sai1 gwaa1 nong4",西瓜瓤,西瓜瓤,250,"daily,noun,phrase"
"sai1 saang1 coi3",西生菜,西生菜,250,"daily,phrase"
"sai1 zi2",西紙,西紙,300,daily
"sai1 coi3",西菜,西菜,300,daily
"sai1 zong1 jau5",西裝友,西裝友,250,"daily,noun,phrase"
"sai1 zong1 fu3",西裝褲,西裝褲,250,"daily,phrase"
"sai1 zong1 gwat1 gwat1",西裝骨骨,西裝骨骨,180,"daily,verb,phrase"
"sai1 gung3 keoi1",西貢區,西貢區,250,"daily,animal,phrase"
"sai1 mun4 hau2",西門口,西門口,250,"daily,noun,phrase"
"sai1 seoi6",西隧,西隧,300,"daily,noun"
"sai1 fung1",西風,西風,300,daily
"sai1 beng2",西餅,西餅,300,"daily,food"
"sai1 caan1 fong2",西餐房,西餐房,250,"daily,noun,food,phrase"
"jiu3 sang1 jiu3 sei2",要生要死,要生要死,180,"daily,emotion,phrase"
"jiu3 leng3 m4 jiu3 meng6",要靚唔要命,要靚唔要命,160,"daily,verb,phrase"
"jiu3 min6",要面,要面,300,"daily,noun"
"jiu3 geng2 m4 jiu3 meng6",要頸唔要命,要頸唔要命,160,"daily,verb,phrase"
"fuk1 gei1",覆機,覆機,300,"daily,verb"
"fuk1 can2",覆診,覆診,300,daily
"gin3 sai3 min6",見世面,見世面,250,"daily,verb,phrase"
"gin3 sai2",見使,見使,300,"daily,noun"
"gin3 gung1",見功,見功,300,"daily,verb"
"gin3 zau1 gung1",見周公,見周公,250,"daily,verb,phrase"
"gin3 haak3",見客,見客,300,"daily,verb"
"gin3 saan1 zau6 baai3",見山就拜,見山就拜,180,"daily,verb,phrase"
"gin3 gung1",見工,見工,300,"daily,verb"
"gin3 gei1",見機,見機,300,"daily,noun"
"gin3 bou6 haang4 bou6",見步行步,見步行步,180,"daily,verb,phrase"
"gin3 sei2 bat1 gau3",見死不救,見死不救,180,"daily,verb,phrase"
"gin3 ngaa4 bat1 gin3 ngaan5",見牙不見眼,見牙不見眼,160,"daily,emotion,phrase"
"gin3 ngaa4 m4 gin3 ngaan5",見牙唔見眼,見牙唔見眼,160,"daily,verb,body,phrase"
"gin3 ze2 jau5 fan6",見者有份,見者有份,180,"daily,noun,phrase"
"gin3 lin4 jyun2",見連丸,見連丸,250,"daily,phrase"
"gin3 gwo3 gwai2 zau6 paa3 hak1",見過鬼就怕黑,見過鬼就怕黑,140,"daily,phrase"
"gin3 gwo3 gwai2 paa3 hak1",見過鬼怕黑,見過鬼怕黑,160,"daily,phrase"
"gin3 cin2 hoi1 ngaan5",見錢開眼,見錢開眼,180,"daily,verb,body,phrase"
"gin3 wok6 daa2 wok6",見鑊打鑊,見鑊打鑊,180,"daily,verb,food,phrase,question"
"gin3 sik6",見食,見食,300,"daily,verb,food"
"gin3 faan6",見飯,見飯,300,"daily,food,question"
"gin3 gou1 zau6 baai3 gin3 dai1 zau6 caai2",見高就拜見低就踩,見高就拜見低就踩,50,"daily,verb,phrase"
"gin3 gou1 baai3 gin3 dai1 caai2",見高拜見低踩,見高拜見低踩,140,"daily,noun,phrase"
"kwai1 mou4",規模,規模,300,daily
"kwai1 waak6",規畫,規畫,300,daily
"can1 hing1 dai6",親兄弟,親兄弟,250,"daily,family,phrase"
"can1 cit3",親切,親切,300,daily
"can3 gaa1 naai4 naai2",親家奶奶,親家奶奶,180,"daily,family,phrase"
"can3 gaa1 lou5 je4",親家老爺,親家老爺,180,"daily,family,phrase"
"can1 suk6 gwaan1 hai6",親屬關係,親屬關係,180,"daily,phrase"
"can1 oi3 dik1",親愛的,親愛的,250,"daily,body,phrase"
"can1 cik1 dou3",親戚到,親戚到,250,"daily,phrase"
"can1 cik1 gan1",親戚巾,親戚巾,250,"daily,phrase"
"can1 cik1 gwai2 gwai2",親戚鬼鬼,親戚鬼鬼,180,"daily,phrase"
"can1 pang4 cik1 jau5",親朋戚友,親朋戚友,180,"daily,phrase"
"can1 lik6 kei4 ging2",親歷其境,親歷其境,180,"daily,phrase"
"can1 saang1 zai2 bat1 jyu4 gan6 san1 cin4",親生仔不如近身錢,親生仔不如近身錢,50,"daily,verb,phrase"
"can1 bat1 cim1 meng2",親筆簽名,親筆簽名,180,"daily,phrase"
"can1 zi6 ceot1 maa5",親自出馬,親自出馬,180,"daily,verb,phrase"
"gok3 ji3",覺意,覺意,300,"daily,verb"
"gok3 ngaan5",覺眼,覺眼,300,daily
"gaau4 gaau2 zyu1",覺覺豬,覺覺豬,250,"daily,verb,phrase"
gaau3,覺,覺,400,daily
"gun1 tong4 keoi1",觀塘區,觀塘區,250,"daily,phrase"
"gun1 tong4 sin3",觀塘線,觀塘線,250,"daily,noun,phrase"
"gun1 tong4 jiu5 dou6",觀塘繞道,觀塘繞道,180,"daily,noun,phrase"
"gun1 nim6 gang1 san1",觀念更新,觀念更新,180,"daily,verb,phrase"
"gun1 zi6 zoi6 pou4 saat3",觀自在菩薩,觀自在菩薩,160,"daily,phrase"
"gun1 jam1 bing1",觀音兵,觀音兵,250,"daily,noun,body,phrase"
"gun1 jam1 zuk1",觀音竹,觀音竹,250,"daily,phrase"
"gok3 zai2",角仔,角仔,300,daily
"gok3 dou6",角度,角度,300,daily
"gok3 lok1 tau2",角落頭,角落頭,250,"daily,noun,phrase"
"gok3 gong3",角鋼,角鋼,300,daily
"gaai2 mung6",解夢,解夢,300,daily
"gaai3 fun2 ce1",解款車,解款車,250,"daily,phrase"
"gaai2 kyut3 man6 tai4",解決問題,解決問題,180,"daily,phrase"
"gaai2 gau3",解究,解究,300,daily
"gaai2 lit3",解纈,解纈,300,"daily,verb"
"gaai2 syut3",解説,解説,300,daily
"gaai3 sung3",解送,解送,300,"daily,verb"
"huk6 cuk1",觳觫,觳觫,300,daily
"zuk1 muk6 gaai1 si6",觸目皆是,觸目皆是,180,"daily,phrase,question"
"jin4 zi1 sing4 lei5",言之成理,言之成理,180,"daily,verb,phrase"
"jin4 zi1 jau5 geoi3",言之有據,言之有據,180,"daily,verb,phrase"
"jin4 zi1 jau5 lei5",言之有理,言之有理,180,"daily,verb,phrase"
"jin4 zi1 gwo3 zou2",言之過早,言之過早,180,"daily,verb,body,phrase"
"jin4 zi1 zok6 zok6",言之鑿鑿,言之鑿鑿,180,"daily,verb,phrase"
"jin4 jan4 jan4 syu4",言人人殊,言人人殊,180,"daily,noun,phrase"
"jin4 wo4",言和,言和,300,"daily,verb"
"jin4 jyu6",言喻,言喻,300,daily
"jin4 do1 bit1 sat1",言多必失,言多必失,180,"daily,noun,phrase"
"jin4 ze2 mou4 zeoi6 ,",言者無罪,言者無罪,180,"daily,noun,phrase"
"jin4 hang4 bat1 jat1",言行不一,言行不一,180,"daily,phrase"
"jin4 jyu5",言語,言語,300,"daily,animal"
"jin4 lou6",言路,言路,300,"daily,verb,animal"
"jin4 zung6",言重,言重,300,"daily,verb"
"deng6 hap6 tung4",訂合同,訂合同,250,"daily,verb,phrase"
"deng6 zo6",訂座,訂座,300,daily
"deng1 zong1",訂裝,訂裝,300,daily
deng6,訂,訂,400,daily
"deng6 jyut6",訂閲,訂閲,300,daily
"gai3 soeng5 sam1 loi4",計上心來,計上心來,180,"daily,verb,phrase"
"gai2 zai2",計仔,計仔,300,"daily,noun"
"gai3 maai4",計埋,計埋,300,"daily,food"
"gai3 daai3",計帶,計帶,300,daily
"gai3 ngo5 waa6",計我話,計我話,250,"daily,phrase"
"gai3 sou3 gei1",計數機,計數機,250,"daily,noun,phrase"
"gai3 sou3",計數,計數,300,"daily,verb"
"gai3 tiu4 sou3",計條數,計條數,250,"daily,verb,phrase"
"gai3 zing3",計正,計正,300,daily
"gai3 lok6",計落,計落,300,daily
"tou2 gaa3",討價,討價,300,daily
"fan3 dou6 zyu2 jam6",訓導主任,訓導主任,180,"daily,noun,phrase"
"fan3 lin6 jau5 sou3",訓練有素,訓練有素,180,"daily,verb,phrase"
"fan3 gaau3",訓覺,訓覺,300,daily
"tok3 fu6",託付,託付,300,daily
"tok3 ji4 so2",託兒所,託兒所,250,"daily,phrase"
"tok3 fuk1",託福,託福,300,"daily,noun"
"tok3 gun2",託管,託管,300,"daily,verb"
"gei3 fan1 jyun4",記分員,記分員,250,"daily,phrase"
"gei3 gwaa3",記掛,記掛,300,daily
"gei3 jing6",記認,記認,300,"daily,noun,animal"
gei3,記,記,400,daily
"ngo4 pin3",訛騙,訛騙,300,daily
"cit3 jin3",設宴,設宴,300,"daily,verb"
"heoi2 gun1 git6",許冠傑,許冠傑,250,"daily,noun,phrase"
"heoi2 gun3 man4",許冠文,許冠文,250,"daily,noun,phrase"
"heoi2 gun1 jing1",許冠英,許冠英,250,"daily,noun,phrase"
"heoi2 zi3 on1",許志安,許志安,250,"daily,noun,phrase"
"heoi2 lau4 saan1",許留山,許留山,250,"daily,noun,phrase"
"heoi2 on1 waa4",許鞍華,許鞍華,250,"daily,noun,phrase"
"sou3 syut3",訴説,訴説,300,"daily,verb"
"ho1 zi2",訶子,訶子,300,"daily,noun"
"can2 zing3 sat1",診症室,診症室,250,"daily,phrase"
"can2 gam1",診金,診金,300,daily
"zyu3 caak3 wu6 si6",註冊護士,註冊護士,180,"daily,phrase"
"zyu3 ming4",註明,註明,300,daily
"zyu3 sik1",註釋,註釋,300,daily
"zyu3 jam1",註音,註音,300,"daily,noun"
"geoi6 liu6",詎料,詎料,300,daily
"aau3 gaau1",詏交,詏交,300,daily
"aau3 giu6",詏撬,詏撬,300,daily
"aau3 sou3",詏數,詏數,300,"daily,verb"
"aau3 geng2",詏頸,詏頸,300,"daily,verb"
"zaa3 gaa1 ji1",詐假意,詐假意,250,"daily,verb,phrase"
"zaa3 so4 baan6 mung2",詐傻扮懵,詐傻扮懵,180,"daily,verb,phrase"
"zaa3 so4",詐傻,詐傻,300,"daily,verb"
"zaa3 ngoi4 zaa3 ngau6",詐呆詐吽,詐呆詐吽,180,"daily,verb,phrase"
"zaa3 m4 zi1",詐唔知,詐唔知,250,"daily,verb,phrase"
"zaa3 de2",詐嗲,詐嗲,300,daily
"zaa3 jing4",詐型,詐型,300,"daily,verb"
"zaa3 giu1 lung6 de2",詐嬌弄嗲,詐嬌弄嗲,180,"daily,verb,phrase"
"zaa3 giu1",詐嬌,詐嬌,300,daily
"zaa3 mung2",詐懵,詐懵,300,"daily,verb"
"zaa3 din1 baan6 so4",詐癲扮傻,詐癲扮傻,180,"daily,verb,phrase"
"zaa3 wu4",詐糊,詐糊,300,daily
"zaa3 ji5 lung4",詐耳聾,詐耳聾,250,"daily,verb,body,phrase"
"zaa3 lung4 baan6 aa2",詐聾扮啞,詐聾扮啞,180,"daily,verb,phrase"
"zaa3 zaa3 dai3 dai3",詐詐諦諦,詐詐諦諦,180,"daily,verb,phrase"
"zaa3 dai3",詐諦,詐諦,300,"daily,verb"
"ping4 gaa3",評價,評價,300,"daily,verb"
"ping4 kek6",評劇,評劇,300,"daily,noun"
"ping4 hat6",評核,評核,300,daily
"ping4 zoeng2",評獎,評獎,300,daily
"ping4 leon6 jyun4",評論員,評論員,250,"daily,phrase"
"ping4 gong2",評講,評講,300,"daily,verb"
"ci4 kuk1",詞曲,詞曲,300,daily
"ci4 pou2",詞譜,詞譜,300,daily
"ci4 fung1",詞鋒,詞鋒,300,daily
"ci4 wan5",詞韻,詞韻,300,daily
"wing6 taan3",詠嘆,詠嘆,300,"daily,verb"
"seon1 man6 cyu3",詢問處,詢問處,250,"daily,phrase"
"si3 haa5",試吓,試吓,300,"daily,verb"
"si3 mei6",試味,試味,300,"daily,food"
"si3 mei6 dou6",試味道,試味道,250,"daily,verb,phrase"
"si3 man6",試問,試問,300,daily
"si2 si3",試試,試試,300,"daily,verb"
si3,試,試,400,"daily,noun"
"si3 san1 sat1",試身室,試身室,250,"daily,phrase"
"si3 san1",試身,試身,300,daily
"si3 gwo3",試過,試過,300,daily
"si3 sik6",試食,試食,300,"daily,food"
"si1 si2 si3 si4 si5 si6 sik1 sek3 sik6",詩史試時市事色錫食,詩史試時市事色錫食,50,"daily,verb,phrase"
"si1 si2 si3 si4 si5 si6",詩史試時市事,詩史試時市事,140,"daily,verb,phrase"
"si1 si2",詩史,詩史,300,daily
si1,詩,詩,400,daily
"si1 jyu4",詩餘,詩餘,300,daily
"waa6 zung3",話中,話中,300,daily
"waa6 zi1 keoi5",話之佢,話之佢,250,"daily,noun,phrase,question"
"waa6 zi1",話之,話之,300,daily
"waa6 si6 jan4",話事人,話事人,250,"daily,phrase"
"waa6 si6 gai2",話事偈,話事偈,250,"daily,phrase"
"waa6 si6 pe1",話事啤,話事啤,250,"daily,body,phrase,question"
"waa6 si6",話事,話事,300,"daily,verb"
"waa6 dai1",話低,話低,300,"daily,noun"
"waa6 nei5 zi1",話你知,話你知,250,"daily,phrase"
"waa6 dou3 mei5",話到尾,話到尾,250,"daily,phrase"
"waa6 hau2 mei6 jyun4",話口未完,話口未完,180,"daily,verb,phrase"
"waa6 ming4",話名,話名,300,"daily,noun"
"waa6 gam2 faai3",話咁快,話咁快,250,"daily,phrase"
"waa6 gam2 ji6",話咁易,話咁易,250,"daily,phrase"
"waa6 m4 maai4",話唔埋,話唔埋,250,"daily,verb,phrase"
"waa6 m4 ding6",話唔定,話唔定,250,"daily,verb,phrase"
"waa6 ze1",話啫,話啫,300,"daily,verb,question"
"waa6 ding6",話定,話定,300,"daily,verb"
"waa6 sat6",話實,話實,300,"daily,verb"
"waa6 dak1 maai4",話得埋,話得埋,250,"daily,phrase"
"waa6 ming4",話明,話明,300,"daily,body"
"waa6 si6",話是,話是,300,daily
"waa6 si4 waa6",話時話,話時話,250,"daily,phrase"
"waa6 saai3 si6",話晒事,話晒事,250,"daily,verb,phrase"
"waa6 saai3",話晒,話晒,300,daily
"waa6 zi1 nei5",話知你,話知你,250,"daily,phrase"
"waa6 zi1 keoi5",話知佢,話知佢,250,"daily,phrase"
"waa6 zi1",話知,話知,300,daily
"waa6 seng1",話聲,話聲,300,"daily,verb"
"waa6 lok6",話落,話落,300,daily
waa6,話,話,400,"daily,verb"
"waa6 dou1 mou5 gam3 faai3",話都冇咁快,話都冇咁快,160,"daily,phrase"
"waa6 tau4 sing2 mei5",話頭醒尾,話頭醒尾,180,"daily,verb,phrase"
"waa6 zaai1",話齋,話齋,300,daily
"goi1 deng1 zau6 deng1 goi1 tit3 zau6 tit3",該釘就釘，該鐵就鐵,該釘就釘，該鐵就鐵,50,"daily,phrase"
"coeng4 sik1",詳悉,詳悉,300,"daily,verb"
"coeng4 ming4",詳明,詳明,300,"daily,body"
"zim1 pui4 zung1",詹培忠,詹培忠,250,"daily,phrase"
"zim1 seoi6 man4",詹瑞文,詹瑞文,250,"daily,noun,phrase"
"zim1 seon3",詹遜,詹遜,300,daily
"sing4 zing1",誠徵,誠徵,300,"daily,verb"
"zi3 zoi6",誌在,誌在,300,"daily,verb,question"
"jing6 dai1 wai1",認低威,認低威,250,"daily,verb,food,phrase"
"jing6 zyu6",認住,認住,300,daily
"jing6 lek1",認叻,認叻,300,"daily,verb,question"
"jing6 si2 jing6 pei3",認屎認屁,認屎認屁,180,"daily,verb,phrase"
"jing6 sou3",認數,認數,300,"daily,question"
"jing6 wai4",認為,認為,300,daily
"jing6 sai3 lou2",認細佬,認細佬,250,"daily,verb,food,phrase"
"jing6 gu2 zing3",認股證,認股證,250,"daily,phrase"
"jing6 seoi1 zai2",認衰仔,認衰仔,250,"daily,verb,phrase"
"jing6 can1 jing6 cik1",認親認戚,認親認戚,180,"daily,verb,phrase"
"sai6 bat1 baa6 jau1",誓不罷休,誓不罷休,180,"daily,verb,phrase"
"sai6 san4 pek3 jyun6",誓神劈願,誓神劈願,180,"daily,verb,body,phrase"
"sai6 jyun6 dong3 sik6 saang1 coi3",誓願當食生菜,誓願當食生菜,140,"daily,verb,phrase"
"sai6 jyun6",誓願,誓願,300,"daily,verb,body"
"jau5 gung1",誘供,誘供,300,"daily,verb"
"jau5 gaan1",誘姦,誘姦,300,daily
"jyu5 jyun4 hok6",語源學,語源學,250,"daily,phrase"
"jyu5 jin4",語言,語言,300,"daily,adjective"
"jyu5 tai2 man4",語體文,語體文,250,"daily,phrase"
"ng6 cyun4",誤傳,誤傳,300,"daily,verb"
"syut3 dou3 mei5",說到尾,說到尾,250,"daily,verb,phrase"
"syut3 daai6 waa6",說大話,說大話,250,"daily,verb,phrase"
"syut3 baak6",說白,說白,300,daily
"syut3 cyun1",說穿,說穿,300,"daily,verb"
"syut3 hoi1",說開,說開,300,"daily,question"
"syut3 bat1 ding6",説不定,説不定,250,"daily,phrase"
